Date,Product ID,Product Name,Department Id,Category Id,Category Name,Inventory Level,Total Units Sold,Total Sales,Total Profit,Units Ordered,Inventory Forecast,Product Price,Competitor Pricing,Cost to Company,Total Inventory,month,quarter,is_month_start,is_month_end
2015-01-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,31.0,29.0,724.70999711,118.26999903199999,27.0,31.0,24.98999977,26.72,17.77,2.0,1,1,True,False
2015-02-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,31.0,22.0,549.77999299,173.600000379,23.0,29.0,24.98999977,25.09,15.1,9.0,2,1,True,False
2015-03-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,42.0,35.0,874.64999187,175.560001368,29.0,33.0,24.98999977,26.7,19.2,7.0,3,1,True,False
2015-04-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,47.0,34.0,849.65999405,-8.430001266999994,34.0,40.0,24.98999977,24.72,19.86,13.0,4,2,True,False
2015-05-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,72.0,42.0,1049.57998059,260.349999159,42.0,59.0,24.98999977,27.25,18.26,30.0,5,2,True,False
2015-06-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,67.0,34.0,849.6599959600001,166.539999481,34.0,37.0,24.98999977,25.74,18.29,33.0,6,2,True,False
2015-07-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,83.0,40.0,999.59999653,225.769996867,40.0,50.0,24.98999977,23.07,17.63,43.0,7,3,True,False
2015-08-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,90.0,42.0,1049.57999026,60.130000469,42.0,47.0,24.98999977,26.91,16.66,48.0,8,3,True,False
2015-09-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,87.0,19.0,474.80999746,36.489998817,31.0,39.0,24.98999977,24.94,15.74,68.0,9,3,True,False
2015-10-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,102.0,35.0,874.64998996,191.77999854,27.0,34.0,24.98999977,23.2,17.91,67.0,10,4,True,False
2015-11-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,99.0,35.0,874.6500015,-5.740002222000005,31.0,32.0,24.98999977,23.25,15.22,64.0,11,4,True,False
2015-12-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,121.0,38.0,949.61999886,176.019999394,38.0,57.0,24.98999977,25.93,19.11,83.0,12,4,True,False
2016-01-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,118.0,30.0,749.69999302,75.210002662,30.0,35.0,24.98999977,22.73,17.1,88.0,1,1,True,False
2016-02-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,120.0,29.0,724.70999321,-46.319996514,29.0,32.0,24.98999977,23.92,17.07,91.0,2,1,True,False
2016-03-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,124.0,19.0,474.8099975,17.250000484999997,26.0,33.0,24.98999977,23.19,16.63,105.0,3,1,True,False
2016-04-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,133.0,30.0,749.69999306,-55.159995333000005,23.0,28.0,24.98999977,24.7,19.84,103.0,4,2,True,False
2016-05-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,168.0,50.0,1249.49998834,243.690002446,50.0,65.0,24.98999977,24.56,15.87,118.0,5,2,True,False
2016-06-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,151.0,29.0,724.70999134,25.549999473,29.0,33.0,24.98999977,25.1,15.75,122.0,6,2,True,False
2016-07-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,159.0,11.0,274.88999747,23.619999644,29.0,37.0,24.98999977,23.89,15.82,148.0,7,3,True,False
2016-08-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,180.0,22.0,549.7799968100001,30.389999637000003,25.0,32.0,24.98999977,22.65,18.29,158.0,8,3,True,False
2016-09-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,178.0,23.0,574.77000044,109.29000061500001,16.0,20.0,24.98999977,25.56,19.95,155.0,9,3,True,False
2016-10-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,188.0,37.0,924.62999137,233.629997252,23.0,33.0,24.98999977,24.36,16.17,151.0,10,4,True,False
2016-11-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,208.0,40.0,999.59998877,19.490011561999975,40.0,57.0,24.98999977,25.75,19.52,168.0,11,4,True,False
2016-12-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,221.0,45.0,1124.54999339,292.910000328,45.0,53.0,24.98999977,23.03,16.39,176.0,12,4,True,False
2017-01-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,215.0,32.0,799.67999065,179.050001378,32.0,39.0,24.98999977,22.56,18.23,183.0,1,1,True,False
2017-02-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,220.0,31.0,774.68999661,262.46000195,31.0,37.0,24.98999977,23.73,15.2,189.0,2,1,True,False
2017-03-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,233.0,39.0,974.61000245,-9.419998661999998,39.0,44.0,24.98999977,24.77,17.47,194.0,3,1,True,False
2017-04-01,905,Team Golf Texas Longhorns Putter Grip,6,40,Accessories,227.0,23.0,574.76999081,107.330000399,26.0,33.0,24.98999977,24.46,18.27,204.0,4,2,True,False
2015-01-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,30.0,25.0,624.7499923,-83.330003214,23.0,30.0,24.98999977,26.4,16.39,5.0,1,1,True,False
2015-02-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,30.0,15.0,374.84999456,118.58000159900001,20.0,25.0,24.98999977,27.2,18.87,15.0,2,1,True,False
2015-03-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,47.0,38.0,949.61999504,86.34000528700001,28.0,32.0,24.98999977,22.6,15.55,9.0,3,1,True,False
2015-04-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,35.0,19.0,474.8099975,-11.389997434999998,20.0,26.0,24.98999977,25.5,16.44,16.0,4,2,True,False
2015-05-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,74.0,49.0,1224.50998475,304.139998434,48.0,58.0,24.98999977,26.31,17.66,25.0,5,2,True,False
2015-06-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,60.0,33.0,824.66998851,-44.239999289,33.0,35.0,24.98999977,23.91,17.62,27.0,6,2,True,False
2015-07-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,61.0,31.0,774.68998893,127.92000187,31.0,34.0,24.98999977,26.43,19.24,30.0,7,3,True,False
2015-08-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,68.0,36.0,899.63998774,-29.969997416000005,36.0,38.0,24.98999977,25.65,19.97,32.0,8,3,True,False
2015-09-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,83.0,40.0,999.59999267,133.609997742,40.0,51.0,24.98999977,27.13,15.53,43.0,9,3,True,False
2015-10-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,79.0,26.0,649.73999008,99.280002117,28.0,36.0,24.98999977,27.39,16.35,53.0,10,4,True,False
2015-11-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,87.0,20.0,499.79999341,193.619999415,27.0,34.0,24.98999977,22.7,16.78,67.0,11,4,True,False
2015-12-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,104.0,40.0,999.59998296,155.529999739,31.0,37.0,24.98999977,24.71,17.39,64.0,12,4,True,False
2016-01-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,92.0,25.0,624.7499923,63.480000977,25.0,28.0,24.98999977,25.22,17.46,67.0,1,1,True,False
2016-02-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,111.0,34.0,849.65998434,176.910002234,34.0,44.0,24.98999977,23.22,19.27,77.0,2,1,True,False
2016-03-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,111.0,29.0,724.7099913,87.209999559,29.0,34.0,24.98999977,24.17,18.85,82.0,3,1,True,False
2016-04-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,139.0,45.0,1124.5499972100001,238.150000331,45.0,57.0,24.98999977,27.43,15.09,94.0,4,2,True,False
2016-05-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,148.0,46.0,1149.53998735,-23.20000361000002,46.0,54.0,24.98999977,22.57,17.27,102.0,5,2,True,False
2016-06-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,141.0,30.0,749.69999111,161.420002946,31.0,39.0,24.98999977,24.75,18.08,111.0,6,2,True,False
2016-07-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,149.0,34.0,849.65999405,33.27999508100001,33.0,38.0,24.98999977,26.7,17.3,115.0,7,3,True,False
2016-08-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,152.0,34.0,849.65999787,134.38000249200002,34.0,37.0,24.98999977,24.11,15.65,118.0,8,3,True,False
2016-09-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,166.0,42.0,1049.57998254,197.060002796,42.0,48.0,24.98999977,24.89,16.98,124.0,9,3,True,False
2016-10-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,171.0,38.0,949.61998537,202.369998806,38.0,47.0,24.98999977,27.38,17.05,133.0,10,4,True,False
2016-11-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,195.0,51.0,1274.48998433,-234.969998884,51.0,62.0,24.98999977,24.86,15.93,144.0,11,4,True,False
2016-12-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,200.0,44.0,1099.55999752,328.400005825,44.0,56.0,24.98999977,23.15,18.77,156.0,12,4,True,False
2017-01-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,196.0,17.0,424.82999219,89.720001223,32.0,40.0,24.98999977,22.75,16.6,179.0,1,1,True,False
2017-02-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,216.0,33.0,824.66999428,99.33000065,29.0,37.0,24.98999977,27.22,17.94,183.0,2,1,True,False
2017-03-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,214.0,31.0,774.68999088,-228.16000705900004,24.0,31.0,24.98999977,23.82,17.57,183.0,3,1,True,False
2017-04-01,906,Team Golf Tennessee Volunteers Putter Grip,6,40,Accessories,214.0,10.0,249.89999575000002,-0.42000007900000114,24.0,31.0,24.98999977,25.01,19.38,204.0,4,2,True,False
2015-01-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,70.0,60.0,1319.39997637,11.119999427000005,60.0,70.0,21.98999977,21.02,16.6,10.0,1,1,True,False
2015-02-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,70.0,26.0,571.73999203,164.60000275200002,48.0,60.0,21.98999977,23.55,16.93,44.0,2,1,True,False
2015-03-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,87.0,47.0,1033.52998716,81.07999897900001,34.0,43.0,21.98999977,21.51,16.42,40.0,3,1,True,False
2015-04-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,84.0,32.0,703.67999061,-35.33999893500001,35.0,44.0,21.98999977,22.13,15.65,52.0,4,2,True,False
2015-05-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,87.0,39.0,857.60998319,172.719999799,28.0,35.0,21.98999977,24.09,16.38,48.0,5,2,True,False
2015-06-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,87.0,42.0,923.57999022,14.770004502999996,31.0,39.0,21.98999977,20.61,16.19,45.0,6,2,True,False
2015-07-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,83.0,26.0,571.73999971,8.339999806999996,30.0,38.0,21.98999977,21.12,14.22,57.0,7,3,True,False
2015-08-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,93.0,26.0,571.7399978,109.869997507,28.0,36.0,21.98999977,19.93,15.62,67.0,8,3,True,False
2015-09-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,98.0,12.0,263.87999529,26.100000388999995,24.0,31.0,21.98999977,21.51,16.58,86.0,9,3,True,False
2015-10-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,107.0,23.0,505.76999081,-25.310001492,16.0,21.0,21.98999977,20.67,14.59,84.0,10,4,True,False
2015-11-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,112.0,34.0,747.65998629,114.279997346,21.0,28.0,21.98999977,22.78,16.07,78.0,11,4,True,False
2015-12-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,101.0,17.0,373.82999796,53.219999784,18.0,23.0,21.98999977,20.59,15.31,84.0,12,4,True,False
2016-01-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,132.0,39.0,857.60999481,-49.790002116,38.0,48.0,21.98999977,22.76,15.41,93.0,1,1,True,False
2016-02-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,122.0,20.0,439.79999536,158.529998789,23.0,29.0,21.98999977,20.95,13.59,102.0,2,1,True,False
2016-03-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,167.0,57.0,1253.42998673,30.13000538399999,54.0,65.0,21.98999977,21.35,16.12,110.0,3,1,True,False
2016-04-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,159.0,39.0,857.60999095,261.640001798,39.0,49.0,21.98999977,21.33,17.0,120.0,4,2,True,False
2016-05-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,159.0,25.0,549.74999035,148.370003045,31.0,39.0,21.98999977,22.94,13.82,134.0,5,2,True,False
2016-06-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,175.0,33.0,725.66999042,126.689998151,32.0,41.0,21.98999977,21.84,14.8,142.0,6,2,True,False
2016-07-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,200.0,52.0,1143.4799763,272.730000136,47.0,58.0,21.98999977,21.38,13.41,148.0,7,3,True,False
2016-08-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,183.0,15.0,329.8499946,12.380000236999999,28.0,35.0,21.98999977,23.54,13.32,168.0,8,3,True,False
2016-09-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,217.0,51.0,1121.48999006,147.230002846,38.0,49.0,21.98999977,22.31,17.55,166.0,9,3,True,False
2016-10-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,202.0,19.0,417.80999559,79.640000585,28.0,36.0,21.98999977,20.73,15.36,183.0,10,4,True,False
2016-11-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,212.0,30.0,659.69998912,-103.400003124,23.0,29.0,21.98999977,23.75,14.76,182.0,11,4,True,False
2016-12-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,212.0,32.0,703.67999447,130.539998051,30.0,30.0,21.98999977,21.3,14.4,180.0,12,4,True,False
2017-01-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,234.0,47.0,1033.52998525,182.490000845,47.0,54.0,21.98999977,19.96,17.5,187.0,1,1,True,False
2017-02-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,220.0,17.0,373.82999991,117.35999858699999,26.0,33.0,21.98999977,21.97,14.3,203.0,2,1,True,False
2017-03-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,240.0,37.0,813.62998946,-90.97999998300001,29.0,37.0,21.98999977,20.34,16.39,203.0,3,1,True,False
2017-04-01,917,Glove It Women's Mod Oval 3-Zip Carry All Gol,6,41,Trade-In,238.0,33.0,725.66999619,138.810000164,32.0,35.0,21.98999977,20.84,14.44,205.0,4,2,True,False
2015-01-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,51.0,42.0,671.57998847,-27.450002911,41.0,51.0,15.98999977,14.91,11.84,9.0,1,1,True,False
2015-02-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,51.0,21.0,335.7900009,80.580001127,33.0,42.0,15.98999977,16.05,12.76,30.0,2,1,True,False
2015-03-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,62.0,28.0,447.72000311,104.450000576,25.0,32.0,15.98999977,16.1,10.37,34.0,3,1,True,False
2015-04-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,77.0,49.0,783.50998305,-164.92000697499998,32.0,43.0,15.98999977,14.96,10.47,28.0,4,2,True,False
2015-05-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,61.0,31.0,495.6899967,132.209998135,31.0,33.0,15.98999977,16.35,12.2,30.0,5,2,True,False
2015-06-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,66.0,24.0,383.75999831,-28.159999007000003,28.0,36.0,15.98999977,14.44,10.11,42.0,6,2,True,False
2015-07-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,94.0,45.0,719.54998397,181.340000279,41.0,52.0,15.98999977,17.36,11.71,49.0,7,3,True,False
2015-08-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,82.0,26.0,415.73999404,55.080000158000004,26.0,33.0,15.98999977,15.24,12.01,56.0,8,3,True,False
2015-09-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,109.0,38.0,607.61998938,176.380002981,38.0,53.0,15.98999977,14.52,9.71,71.0,9,3,True,False
2015-10-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,107.0,6.0,95.93999862000001,8.490000009,28.0,36.0,15.98999977,14.74,11.36,101.0,10,4,True,False
2015-11-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,124.0,29.0,463.70999525,86.700001715,18.0,23.0,15.98999977,15.16,11.44,95.0,11,4,True,False
2015-12-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,160.0,56.0,895.43998907,-35.020002816,45.0,65.0,15.98999977,15.27,10.56,104.0,12,4,True,False
2016-01-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,137.0,25.0,399.74999618,25.009999746000002,26.0,33.0,15.98999977,14.5,12.4,112.0,1,1,True,False
2016-02-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,146.0,35.0,559.6499900700001,36.239997867999996,34.0,34.0,15.98999977,15.28,10.11,111.0,2,1,True,False
2016-03-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,158.0,43.0,687.56999395,53.780001639999995,43.0,47.0,15.98999977,15.01,10.76,115.0,3,1,True,False
2016-04-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,165.0,39.0,623.60999486,62.360000613000004,39.0,50.0,15.98999977,15.6,12.31,126.0,4,2,True,False
2016-05-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,174.0,43.0,687.56998634,224.690001951,43.0,48.0,15.98999977,15.62,10.2,131.0,5,2,True,False
2016-06-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,169.0,25.0,399.74998855,127.909999849,30.0,38.0,15.98999977,15.48,12.22,144.0,6,2,True,False
2016-07-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,182.0,17.0,271.83000182,67.840000813,30.0,38.0,15.98999977,15.44,9.85,165.0,7,3,True,False
2016-08-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,193.0,34.0,543.65999029,-22.86000085800001,22.0,28.0,15.98999977,14.68,11.16,159.0,8,3,True,False
2016-09-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,187.0,26.0,415.73999404,41.08000028,22.0,28.0,15.98999977,14.47,9.83,161.0,9,3,True,False
2016-10-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,210.0,42.0,671.57998274,180.939999576,40.0,49.0,15.98999977,15.04,11.76,168.0,10,4,True,False
2016-11-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,201.0,8.0,127.92000198,49.27000046,26.0,33.0,15.98999977,16.81,12.12,193.0,11,4,True,False
2016-12-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,224.0,29.0,463.70998573,-160.35999910299998,24.0,31.0,15.98999977,17.56,12.31,195.0,12,4,True,False
2017-01-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,221.0,35.0,559.64998245,161.259999163,22.0,26.0,15.98999977,17.36,12.73,186.0,1,1,True,False
2017-02-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,220.0,30.0,479.69999121,14.519998541000003,30.0,34.0,15.98999977,16.0,11.74,190.0,2,1,True,False
2017-03-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,248.0,42.0,671.57999227,80.270001297,42.0,58.0,15.98999977,16.09,12.05,206.0,3,1,True,False
2017-04-01,924,Glove It Urban Brick Golf Towel,6,41,Trade-In,242.0,17.0,271.82999991,51.570001126,28.0,36.0,15.98999977,15.4,11.21,225.0,4,2,True,False
2015-01-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,37.0,31.0,495.68999099,99.950002199,32.0,37.0,15.98999977,14.69,10.98,6.0,1,1,True,False
2015-02-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,37.0,28.0,447.71999358,69.290000741,24.0,31.0,15.98999977,17.57,10.18,9.0,2,1,True,False
2015-03-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,67.0,52.0,831.47999379,137.629999402,50.0,58.0,15.98999977,16.85,10.65,15.0,3,1,True,False
2015-04-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,52.0,31.0,495.68999671,-6.7700012289999965,31.0,37.0,15.98999977,14.69,10.86,21.0,4,2,True,False
2015-05-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,58.0,24.0,383.76000212,73.300001635,29.0,37.0,15.98999977,16.49,11.59,34.0,5,2,True,False
2015-06-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,70.0,18.0,287.81999587,106.25,28.0,36.0,15.98999977,14.5,12.55,52.0,6,2,True,False
2015-07-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,81.0,40.0,639.59998701,30.920002229000005,25.0,29.0,15.98999977,16.85,12.75,41.0,7,3,True,False
2015-08-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,103.0,44.0,703.559988,-36.62000225099999,44.0,62.0,15.98999977,16.95,11.68,59.0,8,3,True,False
2015-09-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,93.0,18.0,287.81999968,42.699999688999995,27.0,34.0,15.98999977,16.32,11.83,75.0,9,3,True,False
2015-10-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,121.0,51.0,815.4899845,-25.560001360000008,42.0,46.0,15.98999977,17.13,10.62,70.0,10,4,True,False
2015-11-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,122.0,43.0,687.56998251,122.46999663300001,43.0,52.0,15.98999977,14.7,12.34,79.0,11,4,True,False
2015-12-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,116.0,30.0,479.69999311000004,-99.990000247,30.0,37.0,15.98999977,15.27,10.29,86.0,12,4,True,False
2016-01-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,125.0,31.0,495.68998908000003,110.020002237,31.0,39.0,15.98999977,15.72,9.93,94.0,1,1,True,False
2016-02-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,136.0,35.0,559.64999389,27.239998458000002,35.0,42.0,15.98999977,14.53,12.71,101.0,2,1,True,False
2016-03-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,137.0,35.0,559.64998815,-31.779998774000003,35.0,36.0,15.98999977,15.82,12.36,102.0,3,1,True,False
2016-04-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,163.0,41.0,655.58998869,122.65000082,41.0,61.0,15.98999977,15.24,10.57,122.0,4,2,True,False
2016-05-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,156.0,31.0,495.6899948,28.82999825,31.0,34.0,15.98999977,15.65,11.75,125.0,5,2,True,False
2016-06-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,157.0,11.0,175.88999938,37.280000332,25.0,32.0,15.98999977,15.75,11.09,146.0,6,2,True,False
2016-07-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,197.0,53.0,847.46998215,178.36000252600002,39.0,51.0,15.98999977,17.2,10.63,144.0,7,3,True,False
2016-08-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,212.0,54.0,863.45998571,117.019998538,54.0,68.0,15.98999977,15.26,10.51,158.0,8,3,True,False
2016-09-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,206.0,39.0,623.60999105,127.30999874999999,39.0,48.0,15.98999977,17.25,10.03,167.0,9,3,True,False
2016-10-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,216.0,42.0,671.57999229,124.16999865399998,42.0,49.0,15.98999977,15.75,11.35,174.0,10,4,True,False
2016-11-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,219.0,39.0,623.60998915,158.619997751,39.0,45.0,15.98999977,15.44,11.02,180.0,11,4,True,False
2016-12-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,218.0,31.0,495.69000052,-121.649997511,31.0,38.0,15.98999977,16.0,11.23,187.0,12,4,True,False
2017-01-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,223.0,10.0,159.90000152000002,29.549999714000002,28.0,36.0,15.98999977,15.73,10.28,213.0,1,1,True,False
2017-02-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,241.0,21.0,335.78999708000003,96.580000395,22.0,28.0,15.98999977,15.21,12.6,220.0,2,1,True,False
2017-03-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,244.0,16.0,255.83999633,47.92000102,19.0,24.0,15.98999977,16.0,11.64,228.0,3,1,True,False
2017-04-01,926,Glove It Imperial Golf Towel,6,41,Trade-In,249.0,31.0,495.68999098,96.33000086199999,16.0,21.0,15.98999977,14.88,12.47,218.0,4,2,True,False
2015-01-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,554.0,415.0,124491.704565,11880.729945961,389.0,554.0,299.980011,278.51,196.26,139.0,1,1,True,False
2015-02-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,554.0,392.0,117592.164312,16836.629988960998,332.0,415.0,299.980011,301.57,218.9,162.0,2,1,True,False
2015-03-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,566.0,405.0,121491.904455,10803.940013018,382.0,404.0,299.980011,280.18,183.17,161.0,3,1,True,False
2015-04-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,648.0,417.0,125091.66458699999,12239.559973687,417.0,487.0,299.980011,319.07,200.41,231.0,4,2,True,False
2015-05-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,636.0,392.0,117592.164312,14149.709958735,392.0,405.0,299.980011,305.03,221.37,244.0,5,2,True,False
2015-06-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,800.0,411.0,123291.784521,12603.190018384,411.0,556.0,299.980011,285.79,190.54,389.0,6,2,True,False
2015-07-01,957,Diamondback Women's Serene Classic Comfort Bi,7,43,Camping & Hiking,953.0,412.0,123591.764532,13898.089878764,412.0,564.0,299.980011,325.75,193.24,541.0,7,3,True,False
